MATRIX_SIZE,PROCS,ITERATION,RANK,PEAK_HEAP_BYTES
1000,64,2,22,4333761
1000,64,2,12,4333313
2000,25,2,3,6565652
2000,25,2,5,6597024
2000,25,2,9,6563542
2000,25,2,2,6565484
2000,25,2,11,6563544
2000,25,2,8,6563542
2000,25,2,4,6565484
2000,25,2,0,37926900
2000,25,2,6,6597024
2000,25,2,1,6565484
2000,25,2,7,6597024
2000,25,2,12,6596878
2000,25,2,10,6563564
2000,36,2,11,5800685
2000,36,2,9,5800551
2000,36,2,3,5836087
2000,36,2,1,5802605
2000,36,2,10,5800685
2000,36,2,15,5800685
2000,36,2,7,5800683
2000,36,2,6,5800683
2000,36,2,8,5800383
2000,36,2,17,5867313
2000,36,2,14,5800685
2000,36,2,13,5800685
2000,36,2,2,5835939
2000,36,2,0,37887364
2000,36,2,16,5867145
2000,36,2,4,5802325
2000,36,2,12,5800553
2000,36,2,5,5802625
2000,49,2,10,5374810
2000,49,2,5,5343416
2000,49,2,19,5341328
2000,49,2,2,5343248
2000,49,2,13,5374810
2000,49,2,23,5341328
2000,49,2,18,5341328
2000,49,2,16,5341308
2000,49,2,0,37850478
2000,49,2,7,5341474
2000,49,2,3,5344008
2000,49,2,21,5408272
2000,49,2,17,5341328
2000,49,2,11,5374790
2000,49,2,9,5374788
2000,49,2,4,5343248
2000,49,2,15,5374810
2000,49,2,12,5374810
2000,49,2,20,5341196
2000,49,2,1,5343248
2000,49,2,6,5343416
2000,49,2,24,5407956
2000,49,2,14,5374790
2000,49,2,22,5341196
2000,49,2,8,5341306
2000,64,2,21,5083761
2000,64,2,14,5083313
2000,64,2,30,5183703
2000,64,2,25,5117075
2000,64,2,20,5083781
2000,64,2,9,5083311
2000,64,2,31,5216905
2000,64,2,10,5083313
2000,64,2,19,5083649
2000,64,2,16,5083613
2000,64,2,12,5083333
2000,64,2,22,5083649
2000,64,2,26,5116963
2000,64,2,23,5083761
2000,64,2,7,5116645
2000,64,2,3,5149511
2000,64,2,18,5083761
2000,64,2,24,5117075
2000,64,2,13,5083333
2000,64,2,0,37741722
2000,64,2,29,5150389
2000,64,2,8,5083143
2000,64,2,4,5116477
2000,64,2,15,5083313
2000,64,2,27,5117075
2000,64,2,1,5182209
2000,64,2,11,5083313
2000,64,2,6,5116625
2000,64,2,5,5116645
2000,64,2,17,5083649
2000,64,2,28,5150277
2000,64,2,2,5149343
500,25,3,1,4165480
500,25,3,10,4262294
500,25,3,2,4211920
500,25,3,4,4212088
500,25,3,0,6460867
500,25,3,9,4163426
500,25,3,8,4310058
500,25,3,11,4262294
500,25,3,7,4197020
500,25,3,5,4197020
500,25,3,3,4211920
500,25,3,6,4197020
500,25,3,12,4295608
500,36,3,5,4130601
500,36,3,2,4163915
500,36,3,11,4128681
500,36,3,0,6638230
500,36,3,14,4194647
500,36,3,12,4194479
500,36,3,13,4194647
500,36,3,3,4164083
500,36,3,17,4294059
500,36,3,10,4128661
500,36,3,15,4194647
500,36,3,4,4130433
500,36,3,7,4128679
500,36,3,6,4128659
500,36,3,16,4261107
500,36,3,1,4130601
500,36,3,8,4128511
500,36,3,9,4128659
500,49,3,18,4181498
500,49,3,22,4181498
500,49,3,8,4115510
500,49,3,23,4181498
500,49,3,10,4148994
500,49,3,17,4115532
500,49,3,7,4115678
500,49,3,19,4181498
500,49,3,6,4117620
500,49,3,9,4148992
500,49,3,2,4117452
500,49,3,24,4248126
500,49,3,20,4181498
500,49,3,14,4148994
500,49,3,4,4182988
500,49,3,11,4148994
500,49,3,0,6899394
500,49,3,15,4149014
500,49,3,13,4148994
500,49,3,1,4117452
500,49,3,16,4115512
500,49,3,5,4117620
500,49,3,12,4148994
500,49,3,3,4117620
500,49,3,21,4182028
500,64,3,9,4109373
500,64,3,13,4109355
500,64,3,26,4197311
500,64,3,12,4109355
500,64,3,10,4109375
500,64,3,21,4109803
500,64,3,11,4109355
500,64,3,24,4197143
500,64,3,17,4109691
500,64,3,15,4109355
500,64,3,16,4186117
500,64,3,2,4175105
500,64,3,27,4197199
500,64,3,4,4219269
500,64,3,3,4175085
500,64,3,19,4109803
500,64,3,31,4313541
500,64,3,6,4142219
500,64,3,29,4230513
500,64,3,20,4186285
500,64,3,30,4263827
500,64,3,23,4109803
500,64,3,7,4142219
500,64,3,25,4197311
500,64,3,28,4230513
500,64,3,22,4109803
500,64,3,5,4142219
500,64,3,18,4109803
500,64,3,8,4185667
500,64,3,1,4287105
500,64,3,14,4109355
500,64,3,0,7105124
1000,25,3,3,4645652
1000,25,3,7,4677024
1000,25,3,6,4677024
1000,25,3,4,4645484
1000,25,3,12,4676878
1000,25,3,5,4677044
1000,25,3,9,4643542
1000,25,3,2,4645484
1000,25,3,0,12753739
1000,25,3,11,4643544
1000,25,3,1,4645484
1000,25,3,8,4643542
1000,25,3,10,4643544
1000,36,3,6,4462011
1000,36,3,8,4461843
1000,36,3,12,4462013
1000,36,3,3,4497415
1000,36,3,4,4463785
1000,36,3,5,4463933
1000,36,3,17,4528621
1000,36,3,15,4461993
1000,36,3,13,4461993
1000,36,3,1,4463933
1000,36,3,10,4462013
1000,36,3,16,4528473
1000,36,3,7,4462011
1000,36,3,11,4461993
1000,36,3,9,4462011
1000,36,3,0,12921448
1000,36,3,2,4497247
1000,36,3,14,4462013
1000,49,3,5,4361864
1000,49,3,8,4359754
1000,49,3,13,4393258
1000,49,3,12,4393238
1000,49,3,21,4426104
1000,49,3,18,4359776
1000,49,3,24,4426404
1000,49,3,23,4359644
1000,49,3,22,4359776
1000,49,3,3,4361864
1000,49,3,15,4393258
1000,49,3,1,4361696
1000,49,3,6,4361864
1000,49,3,7,4359922
1000,49,3,20,4359644
1000,49,3,11,4393238
1000,49,3,17,4359776
1000,49,3,19,4359776
1000,49,3,2,4361696
1000,49,3,10,4393238
1000,49,3,0,12968051
1000,49,3,14,4393238
1000,49,3,9,4393236
1000,49,3,16,4359756
1000,49,3,4,4361696
1000,64,3,12,4333313
1000,64,3,24,4432683
1000,64,3,28,4466277
1000,64,3,14,4333313
1000,64,3,5,4366625
1000,64,3,22,4333761
1000,64,3,25,4432963
1000,64,3,0,15698849
1000,64,3,7,4366625
1000,64,3,13,4333313
1000,64,3,16,4333593
1000,64,3,4,4366477
1000,64,3,23,4333761
1000,64,3,10,4333313
1000,64,3,17,4333781
1000,64,3,9,4333331
1000,64,3,15,4333313
1000,64,3,21,4333761
1000,64,3,11,4333313
1000,64,3,19,4333761
1000,64,3,30,4499479
1000,64,3,6,4366645
1000,64,3,31,4598345
1000,64,3,20,4333761
1000,64,3,2,4399343
1000,64,3,27,4432963
1000,64,3,8,4333143
1000,64,3,18,4333781
1000,64,3,3,4399511
1000,64,3,29,4466165
1000,64,3,26,4432851
1000,64,3,1,4432209
2000,25,3,0,37926915
2000,25,3,2,6565499
2000,25,3,7,6597059
2000,25,3,10,6563559
2000,25,3,3,6565667
2000,25,3,5,6597039
2000,25,3,4,6565499
2000,25,3,12,6596893
2000,25,3,6,6597059
2000,25,3,1,6565499
2000,25,3,8,6563557
2000,25,3,11,6563559
2000,25,3,9,6563557
2000,36,3,0,37887379
2000,36,3,4,5802472
2000,36,3,11,5800700
2000,36,3,10,5800700
2000,36,3,6,5800698
2000,36,3,12,5800700
2000,36,3,13,5800700
2000,36,3,7,5800698
2000,36,3,15,5800568
2000,36,3,14,5800700
2000,36,3,16,5867140
2000,36,3,3,5836122
2000,36,3,17,5867328
2000,36,3,8,5800530
2000,36,3,1,5802620
2000,36,3,9,5800566
2000,36,3,2,5835954
2000,36,3,5,5802640
2000,49,3,3,5343431
2000,49,3,20,5341323
2000,49,3,16,5341323
2000,49,3,8,5341321
2000,49,3,5,5343431
2000,49,3,19,5341323
2000,49,3,17,5341323
2000,49,3,11,5374805
2000,49,3,13,5374825
2000,49,3,23,5341323
2000,49,3,2,5343263
2000,49,3,18,5341323
2000,49,3,6,5343431
2000,49,3,9,5374823
2000,49,3,10,5374805
2000,49,3,22,5341323
2000,49,3,14,5374805
2000,49,3,0,37850493
2000,49,3,4,5343263
2000,49,3,21,5407671
2000,49,3,15,5374805
2000,49,3,1,5343263
2000,49,3,24,5407971
2000,49,3,12,5374825
2000,49,3,7,5341489
2000,64,3,6,5116640
2000,64,3,13,5083328
2000,64,3,18,5083664
2000,64,3,16,5083496
2000,64,3,24,5117090
2000,64,3,20,5083664
2000,64,3,15,5083328
2000,64,3,28,5150292
2000,64,3,0,37741737
2000,64,3,11,5083328
2000,64,3,10,5083328
2000,64,3,30,5183738
2000,64,3,25,5116978
2000,64,3,17,5083664
2000,64,3,14,5083328
2000,64,3,3,5149506
2000,64,3,29,5150292
2000,64,3,26,5116978
2000,64,3,8,5083158
2000,64,3,27,5116978
2000,64,3,21,5083664
2000,64,3,31,5270400
2000,64,3,22,5083664
2000,64,3,23,5083664
2000,64,3,9,5083326
2000,64,3,5,5116660
2000,64,3,4,5116472
2000,64,3,19,5083664
2000,64,3,7,5116660
2000,64,3,1,5182204
2000,64,3,2,5149338
2000,64,3,12,5083328
500,25,4,9,4262307
500,25,4,12,4361175
500,25,4,11,4262309
500,25,4,3,4211935
500,25,4,8,4310073
500,25,4,6,4197035
500,25,4,1,4211767
500,25,4,2,4211935
500,25,4,7,4197035
500,25,4,4,4212103
500,25,4,10,4262309
500,25,4,0,6460882
500,25,4,5,4197035
500,36,4,17,4261290
500,36,4,15,4194662
500,36,4,0,6638245
500,36,4,3,4164118
500,36,4,9,4128694
500,36,4,8,4128526
500,36,4,7,4128694
500,36,4,4,4188496
500,36,4,14,4194662
500,36,4,6,4128694
500,36,4,12,4194662
500,36,4,10,4128696
500,36,4,1,4130616
500,36,4,2,4163950
500,36,4,13,4194662
500,36,4,11,4128696
500,36,4,5,4130636
500,36,4,16,4261122
500,49,4,16,4115512
500,49,4,8,4115510
500,49,4,13,4148994
500,49,4,7,4115678
500,49,4,19,4181498
500,49,4,1,4117452
500,49,4,0,6899394
500,49,4,22,4181498
500,49,4,17,4115532
500,49,4,6,4117620
500,49,4,12,4148994
500,49,4,18,4181498
500,49,4,11,4148994
500,49,4,20,4181498
500,49,4,15,4148994
500,49,4,21,4182028
500,49,4,5,4117620
500,49,4,2,4117452
500,49,4,23,4181498
500,49,4,3,4117620
500,49,4,10,4148994
500,49,4,24,4248126
500,49,4,14,4148994
500,49,4,9,4148992
500,49,4,4,4117452
500,64,4,19,4109823
500,64,4,21,4109691
500,64,4,3,4175105
500,64,4,8,4185667
500,64,4,14,4109375
500,64,4,28,4230625
500,64,4,2,4175105
500,64,4,20,4186305
500,64,4,29,4230625
500,64,4,12,4185857
500,64,4,11,4109355
500,64,4,17,4109823
500,64,4,18,4109691
500,64,4,27,4197311
500,64,4,26,4197311
500,64,4,5,4142239
500,64,4,16,4186005
500,64,4,23,4109823
500,64,4,30,4280359
500,64,4,25,4197331
500,64,4,10,4109355
500,64,4,24,4197143
500,64,4,22,4109803
500,64,4,7,4142239
500,64,4,1,4287125
500,64,4,4,4219289
500,64,4,13,4109355
500,64,4,31,4313541
500,64,4,15,4109355
500,64,4,6,4142239
500,64,4,0,7105124
500,64,4,9,4109373
1000,25,4,11,4643564
1000,25,4,10,4643564
1000,25,4,2,4645484
1000,25,4,8,4643542
1000,25,4,6,4677024
1000,25,4,9,4643562
1000,25,4,3,4645652
1000,25,4,1,4645484
1000,25,4,7,4677024
1000,25,4,12,4676878
1000,25,4,4,4645484
1000,25,4,0,12753739
1000,25,4,5,4677044
1000,36,4,12,4461993
1000,36,4,3,4497415
1000,36,4,9,4462011
1000,36,4,11,4461993
1000,36,4,7,4461991
1000,36,4,16,4528473
1000,36,4,1,4463933
1000,36,4,0,12921448
1000,36,4,5,4463953
1000,36,4,4,4463765
1000,36,4,10,4461993
1000,36,4,15,4461993
1000,36,4,6,4462011
1000,36,4,8,4461823
1000,36,4,17,4528641
1000,36,4,14,4462013
1000,36,4,13,4462013
1000,36,4,2,4497247
1000,49,4,19,4359756
1000,49,4,14,4393238
1000,49,4,17,4359776
1000,49,4,10,4393238
1000,49,4,5,4361864
1000,49,4,4,4361696
1000,49,4,18,4359776
1000,49,4,2,4361696
1000,49,4,21,4426720
1000,49,4,6,4361864
1000,49,4,0,12968051
1000,49,4,7,4359922
1000,49,4,20,4359644
1000,49,4,16,4359756
1000,49,4,22,4359776
1000,49,4,23,4359756
1000,49,4,8,4359754
1000,49,4,1,4361696
1000,49,4,15,4393238
1000,49,4,11,4393258
1000,49,4,24,4426404
1000,49,4,9,4393236
1000,49,4,12,4393258
1000,49,4,13,4393238
1000,49,4,3,4361864
1000,64,4,25,4432978
1000,64,4,13,4333328
1000,64,4,18,4333776
1000,64,4,28,4466292
1000,64,4,30,4499606
1000,64,4,17,4333776
1000,64,4,15,4333328
1000,64,4,10,4333328
1000,64,4,8,4333158
1000,64,4,26,4432978
1000,64,4,19,4333776
1000,64,4,27,4432998
1000,64,4,23,4333776
1000,64,4,11,4333328
1000,64,4,21,4333664
1000,64,4,24,4432866
1000,64,4,4,4366472
1000,64,4,20,4333664
1000,64,4,1,4432204
1000,64,4,29,4466292
1000,64,4,31,4598472
1000,64,4,12,4333328
1000,64,4,0,15698864
1000,64,4,16,4333608
1000,64,4,5,4366640
1000,64,4,7,4366640
1000,64,4,9,4333326
1000,64,4,22,4333664
1000,64,4,14,4333328
1000,64,4,2,4399338
1000,64,4,6,4366640
1000,64,4,3,4399506
2000,25,4,7,6597039
2000,25,4,3,6565667
2000,25,4,2,6565499
2000,25,4,10,6563447
2000,25,4,9,6563445
2000,25,4,12,6596893
2000,25,4,6,6597039
2000,25,4,11,6563579
2000,25,4,5,6597039
2000,25,4,1,6565499
2000,25,4,8,6563557
2000,25,4,4,6565499
2000,25,4,0,37926915
2000,36,4,0,37887379
2000,36,4,4,5802472
2000,36,4,13,5800700
2000,36,4,3,5836122
2000,36,4,17,5867328
2000,36,4,11,5800700
2000,36,4,12,5800700
2000,36,4,8,5800530
2000,36,4,9,5800698
2000,36,4,16,5867160
2000,36,4,14,5800700
2000,36,4,6,5800698
2000,36,4,15,5800700
2000,36,4,2,5835954
2000,36,4,10,5800700
2000,36,4,1,5802620
2000,36,4,5,5802640
2000,36,4,7,5800698
2000,49,4,24,5407971
2000,49,4,18,5341343
2000,49,4,3,5343431
2000,49,4,15,5374805
2000,49,4,9,5374803
2000,49,4,21,5408287
2000,49,4,19,5341343
2000,49,4,10,5374805
2000,49,4,20,5341343
2000,49,4,12,5374805
2000,49,4,2,5343263
2000,49,4,23,5341343
2000,49,4,4,5343263
2000,49,4,5,5343431
2000,49,4,13,5374805
2000,49,4,6,5343431
2000,49,4,17,5341343
2000,49,4,22,5341343
2000,49,4,16,5341323
2000,49,4,1,5343263
2000,49,4,7,5341489
2000,49,4,11,5374805
2000,49,4,14,5374805
2000,49,4,8,5341321
2000,49,4,0,37850493
2000,64,4,17,5083776
2000,64,4,26,5116978
2000,64,4,28,5150404
2000,64,4,18,5083776
2000,64,4,27,5117110
2000,64,4,23,5083664
2000,64,4,15,5083348
2000,64,4,14,5083348
2000,64,4,3,5149526
2000,64,4,25,5116978
2000,64,4,21,5083664
2000,64,4,19,5083776
2000,64,4,13,5083328
2000,64,4,22,5083796
2000,64,4,30,5183738
2000,64,4,20,5083796
2000,64,4,2,5149358
2000,64,4,0,37741737
2000,64,4,24,5117090
2000,64,4,29,5150292
2000,64,4,31,5216920
2000,64,4,7,5116660
2000,64,4,10,5083328
2000,64,4,1,5182224
2000,64,4,16,5083608
2000,64,4,12,5083328
2000,64,4,5,5116660
2000,64,4,11,5083348
2000,64,4,4,5116492
2000,64,4,9,5083346
2000,64,4,8,5083178
2000,64,4,6,5116660
500,25,5,1,4165495
500,25,5,2,4211935
500,25,5,12,4361175
500,25,5,10,4262309
500,25,5,3,4211935
500,25,5,8,4310073
500,25,5,11,4262309
500,25,5,4,4212103
500,25,5,5,4197035
500,25,5,9,4262307
500,25,5,7,4197055
500,25,5,6,4197035
500,25,5,0,6460882
500,36,5,6,4128694
500,36,5,3,4164118
500,36,5,0,6638245
500,36,5,12,4194662
500,36,5,2,4163950
500,36,5,8,4128526
500,36,5,15,4194662
500,36,5,10,4128696
500,36,5,4,4130468
500,36,5,7,4128694
500,36,5,1,4130616
500,36,5,17,4294074
500,36,5,16,4261122
500,36,5,13,4128696
500,36,5,11,4128696
500,36,5,5,4130636
500,36,5,14,4194662
500,36,5,9,4128694
500,49,5,2,4117467
500,49,5,3,4117635
500,49,5,16,4115527
500,49,5,1,4117467
500,49,5,5,4117635
500,49,5,19,4181513
500,49,5,7,4115693
500,49,5,15,4149009
500,49,5,23,4115547
500,49,5,18,4181513
500,49,5,21,4182043
500,49,5,10,4149009
500,49,5,14,4149009
500,49,5,13,4149009
500,49,5,20,4181513
500,49,5,6,4117635
500,49,5,11,4149009
500,49,5,12,4149029
500,49,5,22,4115547
500,49,5,9,4149007
500,49,5,17,4115547
500,49,5,8,4115525
500,49,5,0,6899409
500,49,5,24,4248141
500,49,5,4,4183003
500,64,5,17,4109818
500,64,5,13,4109370
500,64,5,22,4109818
500,64,5,2,4175120
500,64,5,25,4197326
500,64,5,16,4186152
500,64,5,29,4230528
500,64,5,20,4186300
500,64,5,4,4219304
500,64,5,1,4287140
500,64,5,14,4109370
500,64,5,15,4109370
500,64,5,21,4109818
500,64,5,28,4230528
500,64,5,12,4185852
500,64,5,3,4175120
500,64,5,31,4313556
500,64,5,9,4109388
500,64,5,7,4142234
500,64,5,23,4109818
500,64,5,11,4109390
500,64,5,0,7139069
500,64,5,26,4213614
500,64,5,19,4109706
500,64,5,10,4109370
500,64,5,6,4142234
500,64,5,24,4197046
500,64,5,8,4185682
500,64,5,5,4142234
500,64,5,27,4197326
500,64,5,30,4280242
500,64,5,18,4109818
1000,25,5,10,4643579
1000,25,5,7,4677039
1000,25,5,1,4645499
1000,25,5,11,4643559
1000,25,5,8,4643557
1000,25,5,5,4677059
1000,25,5,9,4643557
1000,25,5,12,4676893
1000,25,5,6,4677039
1000,25,5,4,4645499
1000,25,5,0,12753754
1000,25,5,3,4645667
1000,25,5,2,4645499
1000,36,5,15,4462028
1000,36,5,13,4462028
1000,36,5,3,4497430
1000,36,5,14,4462028
1000,36,5,2,4497262
1000,36,5,4,4463800
1000,36,5,11,4462028
1000,36,5,9,4462026
1000,36,5,8,4461858
1000,36,5,1,4463948
1000,36,5,7,4462026
1000,36,5,16,4528488
1000,36,5,5,4463968
1000,36,5,12,4462028
1000,36,5,0,12921463
1000,36,5,17,4528656
1000,36,5,10,4462028
1000,36,5,6,4462026
1000,49,5,20,4359791
1000,49,5,15,4393253
1000,49,5,4,4361711
1000,49,5,10,4393253
1000,49,5,9,4393251
1000,49,5,16,4359771
1000,49,5,18,4359791
1000,49,5,14,4393253
1000,49,5,1,4361711
1000,49,5,19,4359791
1000,49,5,22,4359791
1000,49,5,0,12968066
1000,49,5,17,4359791
1000,49,5,12,4393253
1000,49,5,21,4426119
1000,49,5,5,4361879
1000,49,5,2,4361711
1000,49,5,23,4359791
1000,49,5,11,4393253
1000,49,5,3,4361879
1000,49,5,13,4393253
1000,49,5,7,4359937
1000,49,5,8,4359769
1000,49,5,24,4426419
1000,49,5,6,4361879
1000,64,5,27,4432866
1000,64,5,29,4466292
1000,64,5,18,4333776
1000,64,5,23,4333796
1000,64,5,13,4333328
1000,64,5,7,4366660
1000,64,5,0,15698864
1000,64,5,25,4432866
1000,64,5,28,4466292
1000,64,5,1,4432224
1000,64,5,21,4333664
1000,64,5,17,4333664
1000,64,5,24,4432978
1000,64,5,26,4432866
1000,64,5,4,4366492
1000,64,5,31,4532920
1000,64,5,5,4366660
1000,64,5,30,4499494
1000,64,5,10,4333328
1000,64,5,15,4333328
1000,64,5,19,4333776
1000,64,5,11,4333328
1000,64,5,3,4399526
1000,64,5,16,4333496
1000,64,5,2,4399338
1000,64,5,22,4333776
1000,64,5,9,4333326
1000,64,5,14,4333328
1000,64,5,20,4333776
1000,64,5,12,4333348
1000,64,5,8,4333158
1000,64,5,6,4366660
2000,25,5,11,6563579
2000,25,5,6,6597039
2000,25,5,4,6565499
2000,25,5,1,6565499
2000,25,5,2,6565499
2000,25,5,0,37926915
2000,25,5,7,6597039
2000,25,5,8,6563557
2000,25,5,12,6596893
2000,25,5,10,6563579
2000,25,5,5,6597039
2000,25,5,9,6563577
2000,25,5,3,6565667
2000,36,5,13,5800700
2000,36,5,6,5800678
2000,36,5,17,5867328
2000,36,5,4,5802452
2000,36,5,1,5802620
2000,36,5,10,5800680
2000,36,5,16,5867160
2000,36,5,14,5800680
2000,36,5,15,5800700
2000,36,5,5,5802640
2000,36,5,0,37887379
2000,36,5,7,5800698
2000,36,5,9,5800698
2000,36,5,3,5836102
2000,36,5,8,5800510
2000,36,5,2,5835934
2000,36,5,12,5800700
2000,36,5,11,5800700
2000,49,5,6,5342983
2000,49,5,10,5374825
2000,49,5,17,5341343
2000,49,5,0,37850493
2000,49,5,13,5374805
2000,49,5,20,5341211
2000,49,5,5,5343431
2000,49,5,21,5408287
2000,49,5,7,5341489
2000,49,5,8,5341321
2000,49,5,2,5343263
2000,49,5,24,5407971
2000,49,5,14,5374805
2000,49,5,16,5341323
2000,49,5,1,5343263
2000,49,5,9,5374803
2000,49,5,23,5341343
2000,49,5,11,5374805
2000,49,5,18,5341211
2000,49,5,19,5341343
2000,49,5,15,5374805
2000,49,5,22,5341343
2000,49,5,4,5343263
2000,49,5,12,5374805
2000,49,5,3,5344023
2000,64,5,26,5116978
2000,64,5,19,5083776
2000,64,5,25,5117090
2000,64,5,28,5150404
2000,64,5,13,5083328
2000,64,5,12,5083328
2000,64,5,0,37741737
2000,64,5,24,5117110
2000,64,5,2,5149358
2000,64,5,15,5083348
2000,64,5,3,5149526
2000,64,5,30,5183718
2000,64,5,27,5117090
2000,64,5,29,5150404
2000,64,5,14,5083348
2000,64,5,5,5116660
2000,64,5,8,5083178
2000,64,5,1,5182224
2000,64,5,22,5083776
2000,64,5,20,5083664
2000,64,5,6,5116660
2000,64,5,16,5083608
2000,64,5,17,5083776
2000,64,5,4,5116472
2000,64,5,23,5083776
2000,64,5,10,5083328
2000,64,5,7,5116660
2000,64,5,9,5083326
2000,64,5,21,5083776
2000,64,5,18,5083776
2000,64,5,11,5083348
2000,64,5,31,5217032
500,25,6,5,4197035
500,25,6,2,4211935
500,25,6,4,4212103
500,25,6,12,4295623
500,25,6,8,4310073
500,25,6,9,4163441
500,25,6,7,4197035
500,25,6,1,4211767
500,25,6,11,4262309
500,25,6,3,4211935
500,25,6,10,4163443
500,25,6,0,10578493
500,25,6,6,4197055
500,36,6,14,4194662
500,36,6,17,4261290
500,36,6,6,4128694
500,36,6,3,4164098
500,36,6,13,4194662
500,36,6,7,4128674
500,36,6,15,4194662
500,36,6,12,4194662
500,36,6,11,4128676
500,36,6,16,4261122
500,36,6,2,4163930
500,36,6,4,4130468
500,36,6,8,4128526
500,36,6,1,4130616
500,36,6,9,4128694
500,36,6,0,6638245
500,36,6,5,4130636
500,36,6,10,4128696
500,49,6,3,4117635
500,49,6,11,4149009
500,49,6,19,4181513
500,49,6,10,4149029
500,49,6,17,4115547
500,49,6,15,4149009
500,49,6,0,6899409
500,49,6,18,4181513
500,49,6,20,4181513
500,49,6,22,4181513
500,49,6,12,4149029
500,49,6,23,4181513
500,49,6,14,4149009
500,49,6,16,4115527
500,49,6,24,4248141
500,49,6,6,4117635
500,49,6,8,4115525
500,49,6,5,4117635
500,49,6,7,4115693
500,49,6,9,4149007
500,49,6,13,4149009
500,49,6,21,4182043
500,49,6,1,4117467
500,49,6,4,4183003
500,49,6,2,4117467
500,64,6,19,4109818
500,64,6,6,4142254
500,64,6,10,4109370
500,64,6,2,4175120
500,64,6,8,4185702
500,64,6,9,4109388
500,64,6,20,4186300
500,64,6,21,4109818
500,64,6,24,4197158
500,64,6,18,4109818
500,64,6,22,4109818
500,64,6,3,4175100
500,64,6,14,4109370
500,64,6,13,4109370
500,64,6,26,4197214
500,64,6,31,4313556
500,64,6,23,4109818
500,64,6,5,4142234
500,64,6,1,4287140
500,64,6,15,4109370
500,64,6,30,4280242
500,64,6,12,4185852
500,64,6,27,4197214
500,64,6,7,4142234
500,64,6,4,4219304
500,64,6,17,4109818
500,64,6,29,4230528
500,64,6,25,4197326
500,64,6,16,4186132
500,64,6,11,4109370
500,64,6,28,4230528
500,64,6,0,7139069
1000,25,6,5,4677059
1000,25,6,12,4676893
1000,25,6,6,4677059
1000,25,6,0,12753754
1000,25,6,4,4645499
1000,25,6,11,4643579
1000,25,6,10,4643447
1000,25,6,7,4677039
1000,25,6,2,4645499
1000,25,6,3,4645667
1000,25,6,1,4645499
1000,25,6,8,4643557
1000,25,6,9,4643577
1000,36,6,8,4461858
1000,36,6,1,4463948
1000,36,6,7,4462026
1000,36,6,13,4462028
1000,36,6,10,4462028
1000,36,6,16,4528488
1000,36,6,9,4462026
1000,36,6,6,4462026
1000,36,6,17,4528656
1000,36,6,11,4462028
1000,36,6,4,4463800
1000,36,6,14,4462028
1000,36,6,3,4497450
1000,36,6,5,4463968
1000,36,6,0,12921463
1000,36,6,2,4497262
1000,36,6,12,4462028
1000,36,6,15,4462028
1000,49,6,5,4361879
1000,49,6,0,12968066
1000,49,6,24,4426419
1000,49,6,19,4359791
1000,49,6,16,4359771
1000,49,6,7,4359937
1000,49,6,2,4361711
1000,49,6,13,4393253
1000,49,6,9,4393251
1000,49,6,3,4361879
1000,49,6,8,4359769
1000,49,6,20,4359659
1000,49,6,15,4393253
1000,49,6,12,4393273
1000,49,6,17,4359791
1000,49,6,14,4393253
1000,49,6,18,4359659
1000,49,6,10,4393253
1000,49,6,1,4361711
1000,49,6,21,4426735
1000,49,6,11,4393253
1000,49,6,4,4361711
1000,49,6,6,4361879
1000,49,6,23,4359791
1000,49,6,22,4359791
1000,64,6,16,4333496
1000,64,6,25,4432978
1000,64,6,9,4333326
1000,64,6,21,4333664
1000,64,6,18,4333664
1000,64,6,31,4598472
1000,64,6,10,4333348
1000,64,6,23,4333664
1000,64,6,14,4333348
1000,64,6,13,4333328
1000,64,6,30,4499626
1000,64,6,15,4333328
1000,64,6,22,4333664
1000,64,6,29,4466292
1000,64,6,1,4432204
1000,64,6,7,4366640
1000,64,6,0,15698864
1000,64,6,12,4333328
1000,64,6,28,4466180
1000,64,6,26,4432978
1000,64,6,3,4399506
1000,64,6,17,4333664
1000,64,6,19,4333664
1000,64,6,20,4333664
1000,64,6,5,4366640
1000,64,6,6,4366660
1000,64,6,27,4432866
1000,64,6,8,4333158
1000,64,6,2,4399338
1000,64,6,11,4333328
1000,64,6,24,4432978
1000,64,6,4,4366472
2000,25,6,0,37926915
2000,25,6,7,6597039
2000,25,6,10,6563579
2000,25,6,2,6565499
2000,25,6,12,6596893
2000,25,6,5,6597039
2000,25,6,4,6565499
2000,25,6,1,6565499
2000,25,6,8,6563557
2000,25,6,3,6565667
2000,25,6,11,6563579
2000,25,6,6,6597039
2000,25,6,9,6563577
2000,36,6,3,5836122
2000,36,6,9,5800698
2000,36,6,12,5800568
2000,36,6,5,5802640
2000,36,6,8,5800530
2000,36,6,6,5800698
2000,36,6,11,5800700
2000,36,6,17,5867328
2000,36,6,16,5867160
2000,36,6,15,5800700
2000,36,6,0,37887379
2000,36,6,1,5802620
2000,36,6,4,5802340
2000,36,6,13,5800700
2000,36,6,2,5835954
2000,36,6,14,5800700
2000,36,6,10,5800700
2000,36,6,7,5800698
2000,49,6,11,5374805
2000,49,6,8,5341321
2000,49,6,22,5341343
2000,49,6,21,5408287
2000,49,6,19,5341323
2000,49,6,9,5374803
2000,49,6,12,5374805
2000,49,6,10,5374805
2000,49,6,1,5343263
2000,49,6,3,5343431
2000,49,6,5,5343431
