MATRIX_SIZE,PROCS,ITERATION,RANK,PEAK_HEAP_BYTES
500,25,25,9,4386594
500,25,25,0,10789693
500,25,25,5,4419042
500,25,25,11,4484296
500,25,25,12,4516556
500,25,25,4,4437130
500,25,25,6,4419022
500,25,25,3,4436962
500,25,25,2,4436962
1000,1,25,0,23999279
1000,4,25,0,15136138
1000,4,25,1,8100287
1000,9,25,2,5984694
1000,9,25,0,13508925
1000,9,25,1,5921682
1000,9,25,4,5952118
1000,9,25,3,5984862
1000,16,25,6,5169444
1000,16,25,4,5169408
1000,16,25,0,13082721
1000,16,25,1,5171100
1000,16,25,3,5171268
1000,16,25,7,5169444
1000,16,25,2,5171100
1000,16,25,5,5169444
1000,25,25,11,4866620
1000,25,25,5,4899046
1000,25,25,8,4866598
1000,25,25,1,4868422
1000,25,25,4,4868422
1000,25,25,2,4868422
1000,25,25,9,4866618
1000,25,25,3,4868590
1000,25,25,12,4898880
1000,25,25,0,13000427
1000,25,25,10,4866488
1000,25,25,7,4899026
1000,25,25,6,4899026
2000,1,25,0,83999279
2000,4,25,0,48136138
2000,4,25,1,20100287
2000,9,25,0,41508897
2000,9,25,4,11285446
2000,9,25,2,11255068
2000,9,25,3,11255178
2000,9,25,1,11255010
2000,16,25,3,8171400
2000,16,25,7,8169576
2000,16,25,0,39172519
2000,16,25,4,8169408
2000,16,25,2,8171232
2000,16,25,6,8169576
2000,16,25,1,8171232
2000,16,25,5,8169576
2000,25,25,0,38149709
2000,25,25,4,6788422
2000,25,25,7,6819026
2000,25,25,9,6786618
2000,25,25,1,6788422
2000,25,25,5,6819026
2000,25,25,12,6818880
2000,25,25,3,6788590
2000,25,25,11,6786620
2000,25,25,8,6786598
2000,25,25,10,6786620
2000,25,25,6,6819026
2000,25,25,2,6788422
500,1,26,0,8999275
500,4,26,0,6886134
500,4,26,1,5100283
500,9,26,4,4613442
500,9,26,3,4646186
500,9,26,1,4582874
500,9,26,2,4645682
500,9,26,0,6573777
500,16,26,4,4517084
500,16,26,6,4517252
500,16,26,5,4517252
500,16,26,0,6552757
500,16,26,2,4421228
500,16,26,1,4421228
500,16,26,7,4517252
500,16,26,3,4421396
500,25,26,9,4484294
500,25,26,11,4484296
500,25,26,4,4437130
500,25,26,3,4436962
500,25,26,5,4419042
500,25,26,12,4516556
500,25,26,8,4465454
500,25,26,7,4419022
500,25,26,2,4436962
500,25,26,10,4484296
500,25,26,6,4419042
500,25,26,0,6640591
500,25,26,1,4388418
1000,1,26,0,23999264
1000,4,26,0,15136123
1000,4,26,1,8100272
1000,9,26,2,5984679
1000,9,26,4,5952103
1000,9,26,0,13508910
1000,9,26,1,5921667
1000,9,26,3,5984847
1000,16,26,4,5169408
1000,16,26,1,5171100
1000,16,26,3,5171268
1000,16,26,6,5169444
1000,16,26,5,5169444
1000,16,26,7,5169444
1000,16,26,2,5171100
1000,16,26,0,13082721
1000,25,26,7,4899011
1000,25,26,5,4899011
1000,25,26,8,4866583
1000,25,26,10,4866605
1000,25,26,12,4898865
1000,25,26,0,13000412
1000,25,26,6,4899011
1000,25,26,1,4868407
1000,25,26,2,4868407
1000,25,26,3,4868575
1000,25,26,11,4866605
1000,25,26,4,4868407
1000,25,26,9,4866603
2000,1,26,0,83999264
2000,4,26,1,20100272
2000,4,26,0,48136123
500,4,0,3,5132487
500,4,0,2,5100227
500,9,0,6,4634445
500,9,0,5,4666705
500,9,0,8,4601401
500,9,0,7,4634165
500,16,0,15,4679959
500,16,0,14,4679959
500,16,0,13,4614407
500,16,0,8,4484780
500,16,0,10,4516875
500,16,0,9,4516872
500,16,0,12,4516875
500,16,0,11,4516875
500,25,0,23,4700872
500,25,0,22,4635489
500,25,0,18,4472405
500,25,0,16,4440649
500,25,0,13,4471541
500,25,0,17,4472237
500,25,0,20,4472573
500,25,0,15,4504833
500,25,0,24,4700872
500,25,0,14,4668197
500,25,0,19,4472237
500,25,0,21,4569769
1000,4,0,2,8100231
1000,4,0,3,8132491
1000,9,0,5,6005381
1000,9,0,8,5940077
1000,9,0,7,5972841
1000,9,0,6,5973121
1000,16,0,8,5169364
1000,16,0,14,5233755
1000,16,0,12,5201775
1000,16,0,9,5201772
1000,16,0,13,5233755
1000,16,0,11,5201775
1000,16,0,10,5201775
1000,16,0,15,5233755
1000,25,0,22,4919285
1000,25,0,16,4855101
1000,25,0,21,4919117
1000,25,0,13,4951993
1000,25,0,18,4887305
1000,25,0,15,4919733
1000,25,0,20,4887473
1000,25,0,19,4887137
1000,25,0,24,4919116
1000,25,0,23,4919116
1000,25,0,14,4951993
1000,25,0,17,4887137
2000,4,0,3,20132491
2000,4,0,2,20100231
2000,9,0,7,11306169
2000,9,0,5,11338709
2000,9,0,6,11306449
2000,9,0,8,11273405
2000,16,0,12,8201775
2000,16,0,11,8201775
2000,16,0,14,8233755
2000,16,0,13,8233755
2000,16,0,9,8201772
2000,16,0,8,8169344
2000,16,0,10,8201775
2000,16,0,15,8233755
2000,25,0,18,6807305
2000,25,0,16,6775101
2000,25,0,21,6839117
2000,25,0,23,6839116
2000,25,0,24,6839116
2000,25,0,20,6807473
2000,25,0,19,6807137
2000,25,0,13,6871993
2000,25,0,22,6839285
2000,25,0,15,6839733
2000,25,0,17,6807137
2000,25,0,14,6871993
500,4,1,3,5132487
500,4,1,2,5100227
500,9,1,5,4666705
500,9,1,7,4634165
500,9,1,8,4601401
500,9,1,6,4634445
500,16,1,11,4516875
500,16,1,10,4516875
500,16,1,13,4614407
500,16,1,9,4516872
500,16,1,12,4516875
500,16,1,15,4679959
500,16,1,14,4679959
500,16,1,8,4484912
500,25,1,20,4472573
500,25,1,19,4472237
500,25,1,21,4569769
500,25,1,22,4635489
500,25,1,18,4472405
500,25,1,13,4471541
500,25,1,14,4668197
500,25,1,15,4504833
500,25,1,23,4700872
500,25,1,17,4472237
500,25,1,16,4440649
500,25,1,24,4754240
1000,4,1,3,8132491
1000,4,1,2,8100231
1000,9,1,7,5972841
1000,9,1,5,6005381
1000,9,1,6,5973121
1000,9,1,8,5940077
1000,16,1,12,5201775
1000,16,1,15,5233755
1000,16,1,14,5233755
1000,16,1,13,5233755
1000,16,1,11,5201775
1000,16,1,9,5201772
1000,16,1,10,5201775
1000,16,1,8,5169364
1000,25,1,23,4919116
1000,25,1,16,4855101
1000,25,1,19,4887137
1000,25,1,21,4919117
1000,25,1,24,4919116
1000,25,1,15,4919733
1000,25,1,22,4919285
1000,25,1,14,4951993
1000,25,1,20,4887473
1000,25,1,13,4951993
1000,25,1,17,4887137
1000,25,1,18,4887305
2000,4,1,2,20100231
2000,4,1,3,20132491
2000,9,1,5,11338709
2000,9,1,8,11273405
2000,9,1,6,11306449
2000,9,1,7,11306169
2000,16,1,10,8201775
2000,16,1,15,8233755
2000,16,1,11,8201775
2000,16,1,14,8233755
2000,16,1,13,8233755
2000,16,1,8,8169364
2000,16,1,9,8201772
2000,16,1,12,8201775
2000,25,1,17,6807137
2000,25,1,21,6839117
2000,25,1,15,6839733
2000,25,1,13,6871993
2000,25,1,22,6839285
2000,25,1,14,6871993
2000,25,1,20,6807473
2000,25,1,18,6807305
2000,25,1,23,6839116
2000,25,1,16,6775101
2000,25,1,19,6807137
2000,25,1,24,6839116
500,4,2,3,5132487
500,4,2,2,5100227
500,9,2,6,4634445
500,9,2,5,4666705
500,9,2,7,4634165
500,9,2,8,4601401
500,16,2,12,4516875
500,16,2,15,4614407
500,16,2,14,4614407
500,16,2,11,4516875
500,16,2,13,4614407
500,16,2,9,4516872
500,16,2,8,4484892
500,16,2,10,4516875
500,25,2,22,4635489
500,25,2,21,4569769
500,25,2,24,4700872
500,25,2,17,4472237
500,25,2,23,4700872
500,25,2,15,4504833
500,25,2,18,4472405
500,25,2,19,4472237
500,25,2,20,4472573
500,25,2,14,4668197
500,25,2,13,4471541
500,25,2,16,4440649
1000,4,2,2,8100231
1000,4,2,3,8132491
1000,9,2,5,6005381
1000,9,2,7,5972841
1000,9,2,6,5973121
1000,9,2,8,5940077
1000,16,2,8,5169364
1000,16,2,13,5233755
1000,16,2,9,5201772
1000,16,2,12,5201775
1000,16,2,14,5233755
1000,16,2,11,5201775
1000,16,2,15,5233755
1000,16,2,10,5201775
1000,25,2,13,4951993
1000,25,2,15,4919733
1000,25,2,23,4919116
1000,25,2,18,4887305
1000,25,2,20,4887473
1000,25,2,17,4887137
1000,25,2,22,4919285
1000,25,2,24,4919116
1000,25,2,21,4919117
1000,25,2,14,4951993
1000,25,2,19,4887137
1000,25,2,16,4855101
2000,4,2,2,20100231
2000,4,2,3,20132491
2000,9,2,5,11338711
2000,9,2,6,11306451
2000,9,2,7,11306171
2000,9,2,8,11273407
2000,16,2,10,8201777
2000,16,2,12,8201777
2000,16,2,14,8233757
2000,16,2,11,8201777
2000,16,2,9,8201774
2000,16,2,15,8233757
2000,16,2,8,8169366
2000,16,2,13,8233757
2000,25,2,21,6839119
2000,25,2,17,6807139
2000,25,2,18,6807307
2000,25,2,14,6871995
2000,25,2,23,6839118
2000,25,2,16,6775103
2000,25,2,13,6871995
2000,25,2,19,6807139
2000,25,2,15,6839735
2000,25,2,24,6839118
2000,25,2,22,6839287
2000,25,2,20,6807475
500,4,3,3,5132489
500,4,3,2,5100229
500,9,3,5,4666707
500,9,3,8,4601403
500,9,3,6,4634447
500,9,3,7,4634167
500,16,3,8,4484914
500,16,3,11,4516877
500,16,3,15,4614409
500,16,3,13,4614409
500,16,3,10,4516877
500,16,3,14,4614409
500,16,3,12,4516877
500,16,3,9,4516874
500,25,3,23,4700874
500,25,3,18,4472407
500,25,3,15,4504835
500,25,3,22,4635491
500,25,3,19,4472239
500,25,3,24,4700874
500,25,3,14,4668199
500,25,3,13,4537095
500,25,3,21,4569771
500,25,3,16,4440651
500,25,3,20,4538463
500,25,3,17,4472239
1000,4,3,2,8100233
1000,4,3,3,8132493
1000,9,3,6,5973123
1000,9,3,5,6005383
1000,9,3,8,5940079
1000,9,3,7,5972843
1000,16,3,14,5233757
1000,16,3,12,5201777
1000,16,3,13,5233757
1000,16,3,10,5201777
1000,16,3,11,5201777
1000,16,3,9,5201774
1000,16,3,15,5233757
1000,16,3,8,5169346
1000,25,3,18,4887307
1000,25,3,13,4951995
1000,25,3,23,4919118
1000,25,3,20,4887475
1000,25,3,17,4887139
1000,25,3,21,4919119
1000,25,3,16,4855103
1000,25,3,14,4951995
1000,25,3,19,4887139
1000,25,3,15,4919735
1000,25,3,24,4919118
1000,25,3,22,4919287
2000,4,3,3,20132493
2000,4,3,2,20100233
2000,9,3,5,11338711
2000,9,3,7,11306171
2000,9,3,6,11306451
2000,9,3,8,11273407
2000,16,3,10,8201777
2000,16,3,15,8233757
2000,16,3,14,8233757
2000,16,3,8,8169366
2000,16,3,12,8201777
2000,16,3,9,8201774
2000,16,3,11,8201777
2000,16,3,13,8233757
2000,25,3,18,6807307
2000,25,3,21,6839119
2000,25,3,16,6775103
2000,25,3,22,6839287
2000,25,3,24,6839118
2000,25,3,13,6871995
2000,25,3,17,6807139
2000,25,3,15,6839735
2000,25,3,19,6807139
2000,25,3,14,6871995
2000,25,3,23,6839118
2000,25,3,20,6807475
500,4,4,2,5100229
500,4,4,3,5132489
500,9,4,6,4634447
500,9,4,7,4634167
500,9,4,5,4666707
500,9,4,8,4601403
500,16,4,9,4516874
500,16,4,10,4516877
500,16,4,12,4516877
500,16,4,11,4516877
500,16,4,15,4679961
500,16,4,13,4614409
500,16,4,8,4484914
500,16,4,14,4679961
500,25,4,24,4754242
500,25,4,19,4472239
500,25,4,21,4569771
500,25,4,13,4471543
500,25,4,15,4504835
500,25,4,17,4472239
500,25,4,23,4635322
500,25,4,20,4538463
500,25,4,18,4472407
500,25,4,16,4440651
500,25,4,22,4635491
500,25,4,14,4733751
1000,4,4,2,8100233
1000,4,4,3,8132493
1000,9,4,6,5973123
1000,9,4,7,5972843
1000,9,4,8,5940079
1000,9,4,5,6005383
1000,16,4,12,5201777
1000,16,4,9,5201774
1000,16,4,14,5233757
1000,16,4,13,5233757
1000,16,4,10,5201777
1000,16,4,11,5201777
1000,16,4,8,5169346
1000,16,4,15,5233757
1000,25,4,23,4919118
1000,25,4,15,4919735
1000,25,4,21,4919119
1000,25,4,14,4951995
1000,25,4,17,4887139
1000,25,4,19,4887139
1000,25,4,20,4887475
1000,25,4,18,4887307
1000,25,4,13,4951995
1000,25,4,24,4919118
1000,25,4,16,4855103
1000,25,4,22,4919287
2000,4,4,3,20132493
2000,4,4,2,20100233
2000,9,4,8,11273407
2000,9,4,6,11306451
2000,9,4,7,11306171
2000,9,4,5,11338711
2000,16,4,12,8201777
2000,16,4,13,8233757
2000,16,4,8,8169366
2000,16,4,14,8233757
2000,16,4,11,8201777
2000,16,4,9,8201774
2000,16,4,10,8201777
2000,16,4,15,8233757
2000,25,4,21,6839119
2000,25,4,14,6871995
2000,25,4,18,6807307
2000,25,4,19,6807139
2000,25,4,17,6807139
2000,25,4,22,6839287
2000,25,4,13,6871995
2000,25,4,23,6839118
2000,25,4,20,6807475
2000,25,4,15,6839735
2000,25,4,24,6839118
2000,25,4,16,6775103
500,4,5,3,5132489
500,4,5,2,5100229
500,9,5,7,4634167
500,9,5,5,4666707
500,9,5,6,4634447
500,9,5,8,4601403
500,16,5,12,4516877
500,16,5,8,4484914
500,16,5,10,4516877
500,16,5,15,4679961
500,16,5,13,4614409
500,16,5,14,4679961
500,16,5,11,4516877
500,16,5,9,4516874
500,25,5,16,4440651
500,25,5,19,4472239
500,25,5,14,4668199
500,25,5,21,4569771
500,25,5,20,4472575
500,25,5,17,4472239
500,25,5,23,4700874
500,25,5,22,4635491
500,25,5,13,4471543
500,25,5,18,4472407
500,25,5,24,4700874
500,25,5,15,4504835
1000,4,5,3,8132493
1000,4,5,2,8100233
1000,9,5,7,5972843
1000,9,5,8,5940079
1000,9,5,6,5973123
1000,9,5,5,6005383
1000,16,5,11,5201777
1000,16,5,12,5201777
1000,16,5,13,5233757
1000,16,5,8,5169366
1000,16,5,10,5201777
1000,16,5,15,5233757
1000,16,5,9,5201774
1000,16,5,14,5233757
1000,25,5,15,4919735
1000,25,5,13,4951995
1000,25,5,21,4919119
1000,25,5,23,4919118
1000,25,5,14,4951995
1000,25,5,22,4919287
1000,25,5,16,4855103
1000,25,5,17,4887139
1000,25,5,18,4887307
1000,25,5,19,4887139
1000,25,5,24,4919118
1000,25,5,20,4887475
2000,4,5,2,20100233
2000,4,5,3,20132493
2000,9,5,7,11306171
2000,9,5,6,11306451
2000,9,5,8,11273407
2000,9,5,5,11338711
2000,16,5,12,8201777
2000,16,5,8,8169346
2000,16,5,11,8201777
2000,16,5,10,8201777
2000,16,5,9,8201774
2000,16,5,14,8233757
2000,16,5,13,8233757
2000,16,5,15,8233757
2000,25,5,15,6839735
2000,25,5,17,6807139
2000,25,5,24,6839118
2000,25,5,20,6807475
2000,25,5,14,6871995
2000,25,5,19,6807139
2000,25,5,16,6775103
2000,25,5,22,6839287
2000,25,5,21,6839119
2000,25,5,13,6871995
2000,25,5,23,6839118
2000,25,5,18,6807307
500,4,6,2,5100229
500,4,6,3,5132489
500,9,6,5,4666707
500,9,6,7,4634167
500,9,6,6,4634447
500,9,6,8,4601403
500,16,6,11,4516877
500,16,6,13,4614409
500,16,6,10,4516877
500,16,6,15,4614409
500,16,6,14,4679961
500,16,6,9,4516874
500,16,6,8,4484914
500,16,6,12,4516877
500,25,6,16,4440651
500,25,6,21,4569771
500,25,6,14,4668199
500,25,6,20,4472575
500,25,6,15,4504835
500,25,6,17,4472239
500,25,6,13,4537095
500,25,6,18,4472407
500,25,6,23,4700874
500,25,6,19,4472239
500,25,6,22,4635491
500,25,6,24,4700874
1000,4,6,2,8100233
1000,4,6,3,8132493
1000,9,6,5,6005383
1000,9,6,8,5940079
1000,9,6,6,5973123
1000,9,6,7,5972843
1000,16,6,12,5201777
1000,16,6,11,5201777
1000,16,6,9,5201774
1000,16,6,13,5233757
1000,16,6,8,5169366
1000,16,6,10,5201777
1000,16,6,14,5233757
1000,16,6,15,5233757
1000,25,6,24,4919118
1000,25,6,17,4887139
1000,25,6,23,4919118
1000,25,6,20,4887475
1000,25,6,19,4887139
1000,25,6,13,4951995
1000,25,6,14,4951995
1000,25,6,21,4919119
1000,25,6,18,4887307
1000,25,6,22,4919287
1000,25,6,16,4855103
1000,25,6,15,4919735
2000,4,6,3,20132493
2000,4,6,2,20100233
2000,9,6,8,11273407
2000,9,6,5,11338711
2000,9,6,7,11306171
2000,9,6,6,11306451
2000,16,6,10,8201777
2000,16,6,13,8233757
2000,16,6,9,8201774
2000,16,6,11,8201777
2000,16,6,8,8169366
2000,16,6,12,8201777
2000,16,6,15,8233757
2000,16,6,14,8233757
2000,25,6,20,6807475
2000,25,6,18,6807307
2000,25,6,13,6871995
2000,25,6,14,6871995
2000,25,6,23,6839118
2000,25,6,22,6839287
2000,25,6,16,6775103
2000,25,6,24,6839118
2000,25,6,19,6807139
2000,25,6,15,6839735
2000,25,6,21,6839119
2000,25,6,17,6807139
500,4,7,3,5132489
500,4,7,2,5100229
500,9,7,8,4601403
500,9,7,6,4634447
500,9,7,7,4634167
500,9,7,5,4666707
500,16,7,11,4516877
500,16,7,8,4484782
500,16,7,12,4516877
500,16,7,13,4614409
500,16,7,15,4679961
500,16,7,14,4679961
500,16,7,10,4516877
500,16,7,9,4516874
500,25,7,19,4472239
500,25,7,13,4537095
500,25,7,21,4569771
500,25,7,23,4700874
500,25,7,22,4635491
500,25,7,14,4733751
500,25,7,24,4819794
500,25,7,17,4472239
500,25,7,16,4440651
500,25,7,20,4472575
500,25,7,15,4504835
500,25,7,18,4472407
1000,4,7,3,8132493
1000,4,7,2,8100233
1000,9,7,6,5973123
1000,9,7,5,6005383
1000,9,7,8,5940079
1000,9,7,7,5972843
1000,16,7,10,5201777
1000,16,7,8,5169234
1000,16,7,14,5233757
1000,16,7,11,5201777
1000,16,7,13,5233757
1000,16,7,15,5233757
1000,16,7,9,5201774
1000,16,7,12,5201777
1000,25,7,22,4919287
1000,25,7,17,4887139
1000,25,7,13,4951995
1000,25,7,18,4887307
1000,25,7,20,4887475
1000,25,7,16,4855103
1000,25,7,14,4951995
1000,25,7,21,4919119
1000,25,7,19,4887139
1000,25,7,15,4919735
1000,25,7,23,4919118
1000,25,7,24,4919118
2000,4,7,3,20132493
2000,4,7,2,20100233
2000,9,7,5,11338711
2000,9,7,6,11306451
2000,9,7,8,11273407
2000,9,7,7,11306171
2000,16,7,10,8201777
2000,16,7,9,8201774
2000,16,7,11,8201777
2000,16,7,13,8233757
2000,16,7,8,8169366
2000,16,7,14,8233757
2000,16,7,15,8233757
2000,16,7,12,8201777
2000,25,7,17,6807139
2000,25,7,20,6807475
2000,25,7,13,6871995
2000,25,7,16,6775103
2000,25,7,22,6839287
2000,25,7,23,6839118
2000,25,7,15,6839735
2000,25,7,18,6807307
2000,25,7,14,6871995
2000,25,7,24,6839118
2000,25,7,21,6839119
2000,25,7,19,6807139
500,4,8,2,5100229
500,4,8,3,5132489
500,9,8,6,4634447
500,9,8,7,4634167
500,9,8,8,4601403
500,9,8,5,4666707
500,16,8,12,4516877
500,16,8,11,4516877
500,16,8,15,4679961
500,16,8,8,4484914
500,16,8,9,4516874
500,16,8,10,4516877
500,16,8,13,4614409
500,16,8,14,4679961
500,25,8,17,4472239
500,25,8,20,4538295
500,25,8,23,4700874
500,25,8,15,4504835
500,25,8,18,4472407
500,25,8,24,4700874
500,25,8,21,4569771
500,25,8,19,4472239
500,25,8,14,4668199
500,25,8,16,4440651
500,25,8,13,4537095
500,25,8,22,4635491
1000,4,8,2,8100233
1000,4,8,3,8132493
1000,9,8,7,5972843
1000,9,8,8,5940079
1000,9,8,6,5973123
1000,9,8,5,6005383
1000,16,8,8,5169234
1000,16,8,15,5233757
1000,16,8,13,5233757
1000,16,8,12,5201777
1000,16,8,10,5201777
1000,16,8,9,5201774
1000,16,8,14,5233757
1000,16,8,11,5201777
1000,25,8,13,4951995
1000,25,8,19,4887139
1000,25,8,15,4919735
1000,25,8,22,4919287
1000,25,8,21,4919119
1000,25,8,23,4919118
1000,25,8,17,4887139
1000,25,8,14,4951995
1000,25,8,24,4919118
1000,25,8,20,4887475
1000,25,8,18,4887307
1000,25,8,16,4855103
2000,4,8,2,20100233
2000,4,8,3,20132493
2000,9,8,5,11338711
2000,9,8,7,11306171
2000,9,8,8,11273407
2000,9,8,6,11306451
2000,16,8,11,8201777
2000,16,8,9,8201774
2000,16,8,8,8169366
2000,16,8,15,8233757
2000,16,8,12,8201777
2000,16,8,13,8233757
2000,16,8,10,8201777
2000,16,8,14,8233757
2000,25,8,13,6871995
2000,25,8,21,6839119
2000,25,8,22,6839287
2000,25,8,24,6839118
2000,25,8,16,6775103
2000,25,8,23,6839118
2000,25,8,18,6807307
2000,25,8,20,6807475
2000,25,8,19,6807139
2000,25,8,15,6839735
2000,25,8,17,6807139
2000,25,8,14,6871995
500,4,9,2,5100229
500,4,9,3,5132489
500,9,9,8,4601403
500,9,9,5,4666707
500,9,9,6,4634447
500,9,9,7,4634167
500,16,9,15,4679961
500,16,9,12,4516877
500,16,9,10,4516877
500,16,9,13,4614409
500,16,9,14,4679961
500,16,9,11,4516877
500,16,9,8,4484914
500,16,9,9,4516874
500,25,9,21,4569771
500,25,9,19,4472239
500,25,9,17,4472239
500,25,9,18,4472407
500,25,9,24,4754242
500,25,9,16,4440651
500,25,9,14,4668199
500,25,9,13,4537095
500,25,9,22,4635491
500,25,9,23,4700874
500,25,9,20,4472575
500,25,9,15,4504835
1000,4,9,2,8100233
1000,4,9,3,8132493
1000,9,9,7,5972843
1000,9,9,5,6005383
1000,9,9,8,5940079
1000,9,9,6,5973123
1000,16,9,12,5201777
1000,16,9,14,5233757
1000,16,9,11,5201777
1000,16,9,15,5233757
1000,16,9,10,5201777
1000,16,9,13,5233757
1000,16,9,9,5201774
1000,16,9,8,5169366
1000,25,9,13,4951995
1000,25,9,24,4919118
1000,25,9,18,4887307
1000,25,9,17,4887139
1000,25,9,21,4919119
1000,25,9,20,4887475
1000,25,9,22,4919287
1000,25,9,16,4855103
1000,25,9,19,4887139
1000,25,9,15,4919735
1000,25,9,14,4951995
1000,25,9,23,4919118
2000,4,9,2,20100233
2000,4,9,3,20132493
2000,9,9,5,11338711
2000,9,9,8,11273407
2000,9,9,6,11306451
2000,9,9,7,11306171
2000,16,9,9,8201774
2000,16,9,15,8233757
2000,16,9,11,8201777
2000,16,9,13,8233757
2000,16,9,8,8169366
2000,16,9,10,8201777
2000,16,9,14,8233757
2000,16,9,12,8201777
2000,25,9,23,6839118
2000,25,9,22,6839287
2000,25,9,21,6839119
2000,25,9,18,6807307
2000,25,9,24,6839118
2000,25,9,16,6775103
2000,25,9,13,6871995
2000,25,9,17,6807139
2000,25,9,19,6807139
2000,25,9,14,6871995
2000,25,9,20,6807475
2000,25,9,15,6839735
500,4,10,2,5100233
500,4,10,3,5132493
500,9,10,8,4601407
500,9,10,6,4634451
500,9,10,5,4666711
500,9,10,7,4634171
500,16,10,9,4516878
500,16,10,14,4679965
500,16,10,10,4516881
500,16,10,13,4614413
500,16,10,12,4516881
500,16,10,15,4679965
500,16,10,11,4516881
500,16,10,8,4484918
500,25,10,19,4472243
500,25,10,13,4471547
500,25,10,15,4504839
500,25,10,17,4472243
500,25,10,18,4472411
500,25,10,24,4754246
500,25,10,22,4635495
500,25,10,20,4538467
500,25,10,16,4440655
500,25,10,21,4569775
500,25,10,23,4700878
500,25,10,14,4668203
1000,4,10,2,8100237
1000,4,10,3,8132497
1000,9,10,8,5940083
1000,9,10,5,6005387
1000,9,10,7,5972847
1000,9,10,6,5973127
1000,16,10,15,5233761
1000,16,10,14,5233761
1000,16,10,13,5233761
1000,16,10,10,5201781
1000,16,10,9,5201778
1000,16,10,12,5201781
1000,16,10,11,5201781
1000,16,10,8,5169370
1000,25,10,14,4951999
1000,25,10,22,4919291
1000,25,10,21,4919123
1000,25,10,13,4951999
1000,25,10,20,4887479
1000,25,10,23,4919122
1000,25,10,16,4855107
1000,25,10,15,4919739
1000,25,10,19,4887143
1000,25,10,18,4887311
1000,25,10,17,4887143
1000,25,10,24,4919122
2000,4,10,2,20100237
2000,4,10,3,20132497
2000,9,10,6,11306455
2000,9,10,7,11306175
2000,9,10,5,11338715
2000,9,10,8,11273411
2000,16,10,11,8201781
2000,16,10,14,8233761
2000,16,10,8,8169370
2000,16,10,9,8201778
2000,16,10,10,8201781
2000,16,10,12,8201781
2000,16,10,13,8233761
2000,16,10,15,8233761
2000,25,10,20,6807479
2000,25,10,21,6839123
2000,25,10,18,6807311
2000,25,10,24,6839122
2000,25,10,15,6839739
2000,25,10,22,6839291
2000,25,10,14,6871999
2000,25,10,16,6775107
2000,25,10,23,6839122
2000,25,10,17,6807143
2000,25,10,19,6807143
2000,25,10,13,6871999
500,4,11,3,5132493
500,4,11,2,5100233
500,9,11,5,4666711
500,9,11,6,4634451
500,9,11,8,4601407
500,9,11,7,4634171
500,16,11,8,4484898
500,16,11,12,4516881
500,16,11,15,4679965
500,16,11,14,4614413
500,16,11,10,4516881
500,16,11,13,4614413
500,16,11,9,4516878
500,16,11,11,4516881
500,25,11,21,4569775
500,25,11,24,4754246
500,25,11,22,4635495
500,25,11,19,4472243
500,25,11,18,4472411
500,25,11,16,4440655
500,25,11,14,4668203
500,25,11,20,4472579
500,25,11,13,4537099
500,25,11,23,4700878
500,25,11,15,4504839
500,25,11,17,4472243
1000,4,11,3,8132474
1000,4,11,2,8100214
1000,9,11,5,6005362
1000,9,11,6,5973102
1000,9,11,7,5972822
1000,9,11,8,5940058
1000,16,11,9,5201749
1000,16,11,14,5233732
1000,16,11,8,5169321
1000,16,11,12,5201752
1000,16,11,15,5233732
1000,16,11,13,5233732
1000,16,11,11,5201752
1000,16,11,10,5201752
1000,25,11,17,4887110
1000,25,11,21,4919090
1000,25,11,23,4919089
1000,25,11,24,4919089
1000,25,11,16,4855074
1000,25,11,14,4951966
1000,25,11,20,4887446
1000,25,11,15,4919706
1000,25,11,19,4887110
1000,25,11,13,4951966
1000,25,11,18,4887278
1000,25,11,22,4919258
2000,4,11,3,20132474
2000,4,11,2,20100214
2000,9,11,8,11273386
2000,9,11,6,11306430
2000,9,11,5,11338690
2000,9,11,7,11306150
2000,16,11,9,8201749
2000,16,11,12,8201752
2000,16,11,13,8233732
2000,16,11,11,8201752
2000,16,11,10,8201752
2000,16,11,14,8233732
2000,16,11,8,8169341
2000,16,11,15,8233732
2000,25,11,18,6807278
2000,25,11,24,6839089
2000,25,11,17,6807110
2000,25,11,23,6839089
2000,25,11,13,6871966
2000,25,11,21,6839090
2000,25,11,14,6871966
2000,25,11,15,6839706
2000,25,11,20,6807446
2000,25,11,16,6775074
2000,25,11,22,6839258
2000,25,11,19,6807110
500,4,12,2,5100210
500,4,12,3,5132470
500,9,12,6,4634426
500,9,12,7,4634146
500,9,12,5,4666686
500,9,12,8,4601382
500,16,12,13,4614384
500,16,12,10,4516852
500,16,12,15,4614384
500,16,12,12,4516852
500,16,12,14,4614384
500,16,12,8,4484889
500,16,12,11,4516852
500,16,12,9,4516849
500,25,12,14,4733722
500,25,12,20,4472546
500,25,12,24,4754213
500,25,12,21,4569742
500,25,12,19,4472210
500,25,12,16,4440622
500,25,12,18,4472378
500,25,12,17,4472210
500,25,12,23,4700845
500,25,12,22,4635462
500,25,12,13,4471514
500,25,12,15,4504806
1000,4,12,2,8100214
1000,4,12,3,8132474
1000,9,12,8,5940058
1000,9,12,5,6005362
1000,9,12,7,5972822
1000,9,12,6,5973102
1000,16,12,14,5233732
1000,16,12,11,5201752
1000,16,12,8,5169341
1000,16,12,15,5233732
1000,16,12,9,5201749
1000,16,12,13,5233732
